Wall time,Step,Value
1777035554.306542,301,660.0
1777035565.2397795,423,843.0
1777035573.2111325,507,725.6666870117188
1777035585.2240894,656,734.75
1777035591.925056,733,734.75
1777035602.0925717,856,715.2000122070312
1777035615.0568337,1005,720.0
1777035622.8817315,1089,691.2857055664062
1777035637.472428,1262,714.0
1777035644.6257648,1346,714.0
1777035652.2286067,1424,689.0
1777035661.8175726,1528,668.7999877929688
1777035669.243055,1606,661.5454711914062
1777035678.5665874,1713,657.3333129882812
1777035685.7157784,1796,657.3333129882812
1777035694.7209897,1899,644.0
1777035707.3289618,2051,640.6428833007812
1777035718.0470095,2173,660.066650390625
1777035729.0123768,2299,661.4375
1777035746.0936317,2521,661.4375
1777035755.7857263,2631,684.5882568359375
1777035771.0085862,2818,688.6666870117188
1777035778.612994,2899,691.368408203125
1777035788.841713,3020,689.8499755859375
1777035795.739493,3100,689.8499755859375
1777035806.9750729,3225,687.4285888671875
1777035819.3977664,3375,691.727294921875
1777035826.6281257,3452,682.521728515625
1777035838.6690264,3596,685.125
1777035845.4056613,3674,685.125
1777035856.0909934,3797,676.4000244140625
1777035872.0640366,3987,679.8076782226562
1777035882.790568,4111,692.0
1777035889.843003,4189,684.6785888671875
1777035904.6954334,4380,684.6785888671875
1777035921.0601158,4577,693.0
1777035928.934064,4657,701.566650390625
1777035936.3688788,4737,694.4193725585938
1777035953.001094,4944,704.0625
1777035961.3958259,5045,704.0625
1777035981.5884664,5291,711.3333129882812
1777035996.9598057,5481,718.441162109375
1777036011.2530086,5654,729.914306640625
1777036022.2572596,5780,728.0555419921875
1777036032.171136,5902,728.0555419921875
1777036049.4879024,6113,735.270263671875
1777036063.0365596,6283,742.7105102539062
1777036073.3041792,6405,740.2307739257812
1777036085.8353891,6554,740.7999877929688
1777036097.388087,6699,740.7999877929688
1777036105.116101,6780,740.9268188476562
1777036113.4057136,6864,735.4285888671875
1777036125.567204,7012,736.18603515625
1777036133.8009698,7093,730.6136474609375
1777036140.9810207,7177,730.6136474609375
1777036154.0595088,7328,731.5555419921875
1777036167.0075805,7478,726.3695678710938
1777036179.0824664,7626,733.0638427734375
1777036186.67501,7707,728.0
1777036195.5793703,7815,728.0
1777036206.9544218,7941,725.5101928710938
1777036216.278596,8050,724.7000122070312
1777036228.7085836,8196,727.11767578125
1777036235.7322583,8273,722.6346435546875
1777036242.6702242,8354,722.6346435546875
1777036249.8622937,8431,717.9622802734375
1777036258.75954,8537,715.629638671875
1777036275.548366,8752,715.963623046875
1777036290.9618034,8946,724.625
1777036302.8691695,9097,724.625
1777036314.027595,9222,728.4035034179688
1777036322.5492983,9306,724.3793334960938
1777036337.918071,9496,725.2542114257812
1777036345.2254684,9578,724.0833129882812
1777036355.414521,9704,724.0833129882812
1777036363.571458,9788,723.0
1777036374.040204,9912,719.48388671875
1777036389.6355462,10105,722.7460327148438
1777036400.400525,10233,724.546875
1777036407.5027542,10316,724.546875
1777036415.286624,10397,720.96923828125
1777036427.2260509,10543,717.5606079101562
1777036436.9320803,10646,719.5223999023438
1777036444.2481902,10724,716.2352905273438
1777036454.204886,10847,716.2352905273438
1777036464.8587704,10966,715.4492797851562
1777036472.5556934,11046,714.6142578125
1777036480.147542,11130,711.7605590820312
1777036491.043101,11255,710.9722290039062
1777036497.9581735,11336,710.9722290039062
