Wall time,Step,Value
1777035539.7253091,126,56.614463806152344
1777035554.3066444,301,56.17238998413086
1777035565.2398896,423,55.89023208618164
1777035573.2112467,507,38.1862678527832
1777035585.2242022,656,56.34786605834961
1777035591.9251099,733,56.014896392822266
1777035602.0926938,856,56.00381088256836
1777035615.056888,1005,56.57604217529297
1777035622.8818018,1089,46.51631546020508
1777035637.4725251,1262,55.704490661621094
1777035644.6258855,1346,56.2097053527832
1777035652.2287078,1424,56.002254486083984
1777035661.817673,1528,56.04270935058594
1777035669.2431874,1606,47.156158447265625
1777035678.5667527,1713,54.78469467163086
1777035685.715901,1796,55.674720764160156
1777035694.7211018,1899,55.85602569580078
1777035707.329031,2051,55.2108039855957
1777035718.0470653,2173,43.18143844604492
1777035729.0124736,2299,56.60390090942383
1777035746.0937371,2521,55.77355194091797
1777035755.7857761,2631,56.232425689697266
1777035771.0086443,2818,55.24443817138672
1777035778.6130884,2899,45.381011962890625
1777035788.841833,3020,56.14029312133789
1777035795.739635,3100,54.883358001708984
1777035806.975186,3225,55.887271881103516
1777035819.3978217,3375,55.96871566772461
1777035826.6282837,3452,46.292755126953125
1777035838.6691382,3596,55.71012496948242
1777035845.4057598,3674,56.210357666015625
1777035856.0910695,3797,55.86467361450195
1777035872.0640888,3987,56.194725036621094
1777035882.790676,4111,45.63764953613281
1777035889.843106,4189,56.21710205078125
1777035904.6955688,4380,55.668861389160156
1777035921.060232,4577,55.35780715942383
1777035928.934175,4657,55.73218536376953
1777035936.3689966,4737,47.67726516723633
1777035953.0012047,4944,55.80279541015625
1777035961.3958764,5045,55.052635192871094
1777035981.5885653,5291,55.851253509521484
1777035996.9598987,5481,55.906005859375
1777036011.2531254,5654,38.66363525390625
1777036022.25737,5780,55.919921875
1777036032.1712463,5902,55.989620208740234
1777036049.4880202,6113,55.5406379699707
1777036063.036619,6283,55.99236297607422
1777036073.3042774,6405,48.35710906982422
1777036085.8354886,6554,56.599464416503906
1777036097.3881392,6699,55.337425231933594
1777036105.116208,6780,56.21600341796875
1777036113.4058313,6864,55.985740661621094
1777036125.567334,7012,46.21799850463867
1777036133.8010304,7093,55.259300231933594
