step,value,wall_time
9949,8.0,1766321881.9082
10050,8.0,1766321899.5614767
10254,8.0,1766321934.2015953
10413,8.0,1766321961.6660109
10628,8.0,1766321997.0550394
10733,8.0,1766322016.7941082
10875,8.0,1766322040.7106574
10955,8.0,1766322056.2936106
11029,8.0,1766322069.9557965
11255,8.0,1766322106.828089
11334,8.0,1766322122.2124145
11452,8.0,1766322142.4264853
11532,8.0,1766322158.0642314
11674,8.0,1766322183.2174153
11749,8.0,1766322198.3081505
11864,8.0,1766322219.3512564
12003,8.0,1766322242.8081708
12077,8.0,1766322257.044179
12155,8.0,1766322271.946391
12282,8.0,1766322294.365354
12356,8.0,1766322309.328382
12472,8.0,1766322329.2388303
12589,8.0,1766322350.4358072
12707,8.0,1766322372.0894587
12810,8.0,1766322390.572118
12955,8.0,1766322416.5472956
13056,8.0,1766322434.2472425
13135,8.0,1766322449.645917
13293,8.0,1766322477.4163
13397,8.0,1766322496.99742
13477,8.0,1766322511.9528723
13596,8.0,1766322532.3661213
13763,8.0,1766322560.7289994
13882,8.0,1766322582.4764583
14068,8.0,1766322614.3813748
14145,8.0,1766322628.8355532
14264,8.0,1766322649.169121
14342,8.0,1766322664.2030232
14419,8.0,1766322679.6151493
14617,8.0,1766322713.329799
14733,8.0,1766322734.7588027
14809,8.0,1766322748.5685673
14887,8.0,1766322763.977241
15052,8.0,1766322793.2732275
15168,8.0,1766322814.665767
15311,8.0,1766322840.2325237
15495,8.0,1766322870.5859754
15570,8.0,1766322886.086906
15649,8.0,1766322901.349233
15725,8.0,1766322915.7091475
15838,8.0,1766322936.6570792
15915,8.0,1766322950.5774722
15993,8.0,1766322964.4857166
16222,8.0,1766323002.8664997
16361,8.0,1766323027.158932
16476,8.0,1766323048.319838
16554,8.0,1766323062.4333742
16630,8.0,1766323077.4022543
16707,8.0,1766323092.4485853
16867,8.0,1766323120.2743092
16986,8.0,1766323141.8124788
17125,8.0,1766323165.3203108
17412,8.0,1766323212.9834065
17512,8.0,1766323230.7920432
17670,8.0,1766323257.782427
17812,8.0,1766323283.4783924
17952,8.0,1766323307.111568
18049,8.0,1766323324.6528769
18152,8.0,1766323344.2814448
18269,8.0,1766323365.3530312
18369,8.0,1766323383.7275686
18445,8.0,1766323397.6005054
18547,8.0,1766323416.797258
18622,8.0,1766323431.5898325
18725,8.0,1766323451.3352456
18802,8.0,1766323466.2265902
18962,8.0,1766323492.8453047
19131,8.0,1766323521.892573
19272,8.0,1766323545.6964207
19351,8.0,1766323561.421418
19532,8.0,1766323592.5195441
19608,8.0,1766323606.340272
19806,8.0,1766323639.5954556
19908,8.0,1766323658.412954
20062,8.0,1766323685.1813123
20139,8.0,1766323699.6454232
20217,8.0,1766323713.7506688
20364,8.0,1766323739.975158
20441,8.0,1766323754.7530422
20558,8.0,1766323775.2163045
20661,8.0,1766323793.8099768
20789,8.0,1766323815.6256623
20866,8.0,1766323830.7706783
20945,8.0,1766323846.1026926
21104,8.0,1766323873.1346772
21247,8.0,1766323898.9459627
21319,8.0,1766323912.162712
21397,8.0,1766323927.37717
21538,8.0,1766323951.9565904
21617,8.0,1766323966.6786675
21694,8.0,1766323981.6204123
21809,8.0,1766324001.4223583
21884,8.0,1766324016.7056599
21957,8.0,1766324031.23493
22101,8.0,1766324055.7854576
22180,8.0,1766324070.4592123
22284,8.0,1766324088.5777206
22427,8.0,1766324113.4840484
22609,8.0,1766324144.8403525
22728,8.0,1766324165.61379
22911,8.0,1766324196.8720114
23030,8.0,1766324217.3491333
23103,8.0,1766324230.9747586
23206,8.0,1766324250.1245296
23283,8.0,1766324264.0578158
23381,8.0,1766324281.9441347
23461,8.0,1766324296.3817654
23540,8.0,1766324310.95362
23618,8.0,1766324326.0399728
23692,8.0,1766324341.2094374
23936,8.0,1766324381.8633668
24011,8.0,1766324395.4710197
24088,8.0,1766324411.1031044
24231,8.0,1766324436.4594233
24307,8.0,1766324450.287423
24386,8.0,1766324465.6881373
24485,8.0,1766324483.0724354
24560,8.0,1766324497.803833
24721,8.0,1766324525.1109452
24799,8.0,1766324540.8266797
24980,8.0,1766324572.1141908
25181,8.0,1766324605.046823
25296,8.0,1766324625.7457073
25375,8.0,1766324640.5057285
25477,8.0,1766324658.84139
25553,8.0,1766324673.8980906
25630,8.0,1766324687.806006
25748,8.0,1766324709.3939888
25930,8.0,1766324740.7244542
26048,8.0,1766324761.123743
26128,8.0,1766324776.1982784
26267,8.0,1766324799.6725068
26429,8.0,1766324827.3588698
26503,8.0,1766324841.8214247
26641,8.0,1766324866.7786312
26714,8.0,1766324882.193092
26791,8.0,1766324896.1994746
26950,8.0,1766324923.5579877
27025,8.0,1766324938.0584269
27248,8.0,1766324974.94634
27362,8.0,1766324994.7726626
27510,8.0,1766325019.6683495
27589,8.0,1766325034.1963487
27689,8.0,1766325052.3205798
27766,8.0,1766325067.2288878
27845,8.0,1766325081.434688
27989,8.0,1766325105.6144233
28068,8.0,1766325120.970731
28295,8.0,1766325159.4664655
28368,8.0,1766325174.347562
28510,8.0,1766325200.1171257
28587,8.0,1766325214.104534
28666,8.0,1766325229.9724836
28805,8.0,1766325255.1475568
28965,8.0,1766325282.1892064
29041,8.0,1766325297.1657467
29215,8.0,1766325325.963358
29372,8.0,1766325353.3138018
29492,8.0,1766325375.1053715
29743,8.0,1766325416.95853
29819,8.0,1766325432.1218843
29895,8.0,1766325445.9761226
29970,8.0,1766325460.3916771
30087,8.0,1766325481.2581072
30221,8.0,1766325504.8055952
30334,8.0,1766325525.678561
30436,8.0,1766325543.4122837
30513,8.0,1766325557.9642627
30591,8.0,1766325573.1307895
30730,8.0,1766325597.7838361
30842,8.0,1766325617.0830011
30957,8.0,1766325636.8681812
31073,8.0,1766325657.505147
31214,8.0,1766325681.7353246
31358,8.0,1766325707.362508
31476,8.0,1766325728.4325225
31544,8.0,1766325741.0295885
31713,8.0,1766325770.4223833
31792,8.0,1766325785.9062328
31894,8.0,1766325804.377516
32009,8.0,1766325825.2464333
32086,8.0,1766325839.1848009
32201,8.0,1766325860.304375
32279,8.0,1766325874.7658815
32420,8.0,1766325898.8560638
32539,8.0,1766325920.7872398
32679,8.0,1766325944.4578512
32910,8.0,1766325983.7039657
33031,8.0,1766326005.72778
33190,8.0,1766326033.3685505
33266,8.0,1766326048.457088
33342,8.0,1766326062.3724275
33471,8.0,1766326085.8988724
33543,8.0,1766326099.6438918
33661,8.0,1766326120.3629704
33736,8.0,1766326134.7631872
33848,8.0,1766326154.0823345
34029,8.0,1766326185.0186603
34147,8.0,1766326205.40574
34265,8.0,1766326226.2181363
34393,8.0,1766326249.553635
34579,8.0,1766326280.2735693
34736,8.0,1766326307.5660992
34853,8.0,1766326328.7567017
35013,8.0,1766326355.9428084
35112,8.0,1766326374.414939
35227,8.0,1766326394.222198
35370,8.0,1766326418.9065769
35501,8.0,1766326441.7874653
35574,8.0,1766326456.7058501
35841,8.0,1766326500.2287765
35942,8.0,1766326518.0860817
36017,8.0,1766326532.663142
36134,8.0,1766326553.2459683
36255,8.0,1766326574.3826618
36394,8.0,1766326599.3442473
36577,8.0,1766326629.6851187
36656,8.0,1766326644.2178357
36732,8.0,1766326658.4236736
36847,8.0,1766326679.1528327
36946,8.0,1766326697.2348344
37064,8.0,1766326717.7194006
37182,8.0,1766326738.2264311
37342,8.0,1766326765.6591809
37461,8.0,1766326786.7909105
37536,8.0,1766326801.519487
37643,8.0,1766326820.160837
37786,8.0,1766326845.7368486
37895,8.0,1766326865.488522
38011,8.0,1766326886.9182951
38127,8.0,1766326908.414898
38335,8.0,1766326942.4915154
38437,8.0,1766326961.683611
38578,8.0,1766326986.3900282
38652,8.0,1766327000.4477193
38822,8.0,1766327029.7264776
38901,8.0,1766327044.115087
38977,8.0,1766327059.2072005
39053,8.0,1766327073.879381
39170,8.0,1766327094.0708308
39248,8.0,1766327109.46419
39364,8.0,1766327129.3971305
39469,8.0,1766327149.0138824
39571,8.0,1766327168.100186
39647,8.0,1766327182.8718483
39724,8.0,1766327197.1565552
39932,8.0,1766327231.2393672
40032,8.0,1766327249.0570965
40212,8.0,1766327279.3867977
40338,8.0,1766327301.7502177
40541,8.0,1766327336.0825539
40659,8.0,1766327356.3347635
40820,8.0,1766327384.1563337
40918,8.0,1766327402.5293734
41092,8.0,1766327432.589731
41234,8.0,1766327456.6281612
41378,8.0,1766327480.8964427
41455,8.0,1766327496.2823043
41533,8.0,1766327511.5955865
41674,8.0,1766327536.6237338
41752,8.0,1766327552.3508475
41909,8.0,1766327578.560202
41983,8.0,1766327592.896615
42170,8.0,1766327624.8023634
42243,8.0,1766327638.7249982
42346,8.0,1766327657.826412
42475,8.0,1766327679.700238
42553,8.0,1766327694.8213222
42628,8.0,1766327708.643115
42731,8.0,1766327727.8479252
42830,8.0,1766327745.888565
42907,8.0,1766327759.8211074
42984,8.0,1766327774.9814558
43102,8.0,1766327795.9911625
43180,8.0,1766327810.9855514
43298,8.0,1766327832.0359995
43440,8.0,1766327855.9339693
43580,8.0,1766327880.6964152
43742,8.0,1766327908.5698338
43864,8.0,1766327930.028467
43979,8.0,1766327951.1480184
44126,8.0,1766327975.8056962
44205,8.0,1766327990.788558
44280,8.0,1766328005.5174172
44399,8.0,1766328027.3965552
44518,8.0,1766328048.4374971
44632,8.0,1766328068.0202706
44736,8.0,1766328086.6983476
44837,8.0,1766328105.6795676
44937,8.0,1766328123.7418475
45015,8.0,1766328138.398549
45131,8.0,1766328158.3951893
45207,8.0,1766328172.6773002
45348,8.0,1766328197.2665231
45531,8.0,1766328228.0989475
45647,8.0,1766328249.271294
45827,8.0,1766328279.014509
45969,8.0,1766328304.2764027
46043,8.0,1766328318.418474
46161,8.0,1766328340.062242
46298,8.0,1766328364.5474901
46444,8.0,1766328389.1809154
46628,8.0,1766328420.1294277
46748,8.0,1766328441.6335397
46824,8.0,1766328455.5760462
46941,8.0,1766328475.7026842
47042,8.0,1766328493.3194823
47157,8.0,1766328513.5515075
47232,8.0,1766328528.2359507
47416,8.0,1766328560.4236174
47555,8.0,1766328584.149841
47633,8.0,1766328598.3073997
47886,8.0,1766328639.8789494
48007,9.0,1766328661.5699553
48084,9.0,1766328676.9019938
48224,9.0,1766328701.5047278
48300,9.0,1766328715.3583837
48379,9.0,1766328730.0846453
48458,9.0,1766328744.8820188
48534,9.0,1766328758.8986304
48694,9.0,1766328786.094381
48768,9.0,1766328799.555452
48846,9.0,1766328815.3337173
48920,9.0,1766328830.0702608
48996,9.0,1766328844.6703105
49095,9.0,1766328862.5548966
49171,9.0,1766328876.3896053
49247,9.0,1766328890.8968315
49407,9.0,1766328919.0845888
49590,9.0,1766328950.2773926
49749,9.0,1766328977.9933517
49828,9.0,1766328992.24133
49902,9.0,1766329007.2699409
49978,9.0,1766329021.1408217
50085,9.0,1766329040.793875
50204,9.0,1766329061.4208412
50343,9.0,1766329084.87168
50444,9.0,1766329104.1966991
50511,9.0,1766329117.7225626
50652,9.0,1766329142.4078565
