step,value,wall_time
34265,34265.0,1766326226.218155
34393,34393.0,1766326249.5536866
34579,34579.0,1766326280.2736213
34736,34736.0,1766326307.5661182
34853,34853.0,1766326328.7567203
35013,35013.0,1766326355.9428265
35112,35112.0,1766326374.4149575
35227,35227.0,1766326394.222244
35370,35370.0,1766326418.9065943
35501,35501.0,1766326441.7874827
35574,35574.0,1766326456.7059016
35841,35841.0,1766326500.2287962
35942,35942.0,1766326518.0861008
36017,36017.0,1766326532.6631956
36134,36134.0,1766326553.2460225
36255,36255.0,1766326574.3826845
36394,36394.0,1766326599.3442695
36577,36577.0,1766326629.685171
36656,36656.0,1766326644.2178543
36732,36732.0,1766326658.4237242
36847,36847.0,1766326679.152851
36946,36946.0,1766326697.2348795
37064,37064.0,1766326717.719452
37182,37182.0,1766326738.2264497
37342,37342.0,1766326765.6592314
37461,37461.0,1766326786.7909296
37536,37536.0,1766326801.5195436
37643,37643.0,1766326820.1608553
37786,37786.0,1766326845.7368946
37895,37895.0,1766326865.488575
38011,38011.0,1766326886.918349
38127,38127.0,1766326908.4149506
38335,38335.0,1766326942.4915671
38437,38437.0,1766326961.6836565
38578,38578.0,1766326986.3900733
38652,38652.0,1766327000.4477375
38822,38822.0,1766327029.7265315
38901,38901.0,1766327044.1151392
38977,38977.0,1766327059.2072196
39053,39053.0,1766327073.879432
39170,39170.0,1766327094.0708487
39248,39248.0,1766327109.4642422
39364,39364.0,1766327129.3971474
39469,39469.0,1766327149.0139349
39571,39571.0,1766327168.1002114
39647,39647.0,1766327182.8719025
39724,39724.0,1766327197.1565742
39932,39932.0,1766327231.2394173
40032,40032.0,1766327249.05715
40212,40212.0,1766327279.386816
40338,40338.0,1766327301.750235
40541,40541.0,1766327336.082572
40659,40659.0,1766327356.3347833
40820,40820.0,1766327384.1563525
40918,40918.0,1766327402.5294256
41092,41092.0,1766327432.589785
41234,41234.0,1766327456.6282063
41378,41378.0,1766327480.8964605
41455,41455.0,1766327496.282322
41533,41533.0,1766327511.5956056
41674,41674.0,1766327536.6237879
41752,41752.0,1766327552.350866
41909,41909.0,1766327578.5602207
41983,41983.0,1766327592.8966663
42170,42170.0,1766327624.8023806
42243,42243.0,1766327638.7250156
42346,42346.0,1766327657.82647
42475,42475.0,1766327679.7002957
42553,42553.0,1766327694.821375
42628,42628.0,1766327708.6431673
42731,42731.0,1766327727.8479428
42830,42830.0,1766327745.8885832
42907,42907.0,1766327759.8211262
42984,42984.0,1766327774.9815085
43102,43102.0,1766327795.9911807
43180,43180.0,1766327810.98557
43298,43298.0,1766327832.036043
43440,43440.0,1766327855.9340196
43580,43580.0,1766327880.6964347
43742,43742.0,1766327908.5698504
43864,43864.0,1766327930.0285203
43979,43979.0,1766327951.1480362
44126,44126.0,1766327975.8057463
44205,44205.0,1766327990.7885766
44280,44280.0,1766328005.5174687
44399,44399.0,1766328027.3965738
44518,44518.0,1766328048.4375455
44632,44632.0,1766328068.0202909
44736,44736.0,1766328086.6983995
44837,44837.0,1766328105.6796222
44937,44937.0,1766328123.7418664
45015,45015.0,1766328138.3985724
45131,45131.0,1766328158.3952084
45207,45207.0,1766328172.6773198
45348,45348.0,1766328197.2665424
45531,45531.0,1766328228.0989664
45647,45647.0,1766328249.2713125
45827,45827.0,1766328279.014526
45969,45969.0,1766328304.2764218
46043,46043.0,1766328318.4185412
46161,46161.0,1766328340.0623007
46298,46298.0,1766328364.5475426
46444,46444.0,1766328389.1809664
46628,46628.0,1766328420.1294718
46748,46748.0,1766328441.6335573
46824,46824.0,1766328455.5760632
46941,46941.0,1766328475.702703
47042,47042.0,1766328493.319535
47157,47157.0,1766328513.551526
47232,47232.0,1766328528.2360039
47416,47416.0,1766328560.4236686
47555,47555.0,1766328584.1498854
47633,47633.0,1766328598.3074493
47886,47886.0,1766328639.8789766
48007,48007.0,1766328661.5700061
48084,48084.0,1766328676.9020445
48224,48224.0,1766328701.5047798
48300,48300.0,1766328715.3584008
48379,48379.0,1766328730.0846608
48458,48458.0,1766328744.88207
48534,48534.0,1766328758.8986495
48694,48694.0,1766328786.0943997
48768,48768.0,1766328799.5555048
