step,value,wall_time
36255,0.0,1766326574.3826914
36394,0.0,1766326599.3442757
36577,0.0,1766326629.6851773
36656,0.0,1766326644.2178597
36732,0.0,1766326658.4237401
36847,0.0,1766326679.1528568
36946,0.0,1766326697.2348938
37064,0.0,1766326717.7194684
37182,0.0,1766326738.226455
37342,0.0,1766326765.6592474
37461,0.0,1766326786.7909355
37536,0.0,1766326801.5195596
37643,0.0,1766326820.160861
37786,0.0,1766326845.7369092
37895,0.0,1766326865.4885914
38011,0.0,1766326886.918366
38127,0.0,1766326908.4149668
38335,0.0,1766326942.4915836
38437,0.0,1766326961.6836712
38578,0.0,1766326986.390088
38652,0.0,1766327000.4477427
38822,0.0,1766327029.7265482
38901,0.0,1766327044.115156
38977,0.0,1766327059.2072256
39053,0.0,1766327073.8794475
39170,0.0,1766327094.0708542
39248,0.0,1766327109.464259
39364,0.0,1766327129.3971524
39469,0.0,1766327149.0139515
39571,0.0,1766327168.1002173
39647,0.0,1766327182.8719192
39724,0.0,1766327197.1565804
39932,0.0,1766327231.2394335
40032,0.0,1766327249.0571663
40212,0.0,1766327279.3868213
40338,0.0,1766327301.7502403
40541,0.0,1766327336.082578
40659,0.0,1766327356.33479
40820,0.0,1766327384.1563585
40918,0.0,1766327402.5294416
41092,0.0,1766327432.5898015
41234,0.0,1766327456.6282206
41378,0.0,1766327480.8964665
41455,0.0,1766327496.2823277
41533,0.0,1766327511.5956113
41674,0.0,1766327536.6238046
41752,0.0,1766327552.3508718
41909,0.0,1766327578.5602262
41983,0.0,1766327592.8966827
42170,0.0,1766327624.8023858
42243,0.0,1766327638.7250206
42346,0.0,1766327657.8264875
42475,0.0,1766327679.700312
42553,0.0,1766327694.8213923
42628,0.0,1766327708.6431844
42731,0.0,1766327727.8479488
42830,0.0,1766327745.8885891
42907,0.0,1766327759.821132
42984,0.0,1766327774.9815257
43102,0.0,1766327795.9911864
43180,0.0,1766327810.985576
43298,0.0,1766327832.0360568
43440,0.0,1766327855.934036
43580,0.0,1766327880.6964405
43742,0.0,1766327908.5698557
43864,0.0,1766327930.0285382
43979,0.0,1766327951.148042
44126,0.0,1766327975.8057623
44205,0.0,1766327990.788582
44280,0.0,1766328005.5174844
44399,0.0,1766328027.396579
44518,0.0,1766328048.4375598
44632,0.0,1766328068.0202963
44736,0.0,1766328086.6984162
44837,0.0,1766328105.6796396
44937,0.0,1766328123.7418718
45015,0.0,1766328138.3985777
45131,0.0,1766328158.3952138
45207,0.0,1766328172.6773257
45348,0.0,1766328197.2665482
45531,0.0,1766328228.0989718
45647,0.0,1766328249.2713184
45827,0.0,1766328279.0145316
45969,0.0,1766328304.2764275
46043,0.0,1766328318.4185624
46161,0.0,1766328340.0623174
46298,0.0,1766328364.547559
46444,0.0,1766328389.1809828
46628,0.0,1766328420.1294858
46748,0.0,1766328441.6335623
46824,0.0,1766328455.5760682
46941,0.0,1766328475.7027087
47042,0.0,1766328493.3195515
47157,0.0,1766328513.5515318
47232,0.0,1766328528.2360208
47416,0.0,1766328560.423685
47555,0.0,1766328584.1498997
47633,0.0,1766328598.3074656
47886,0.0,1766328639.8789823
48007,0.0,1766328661.5700228
48084,0.0,1766328676.9020605
48224,0.0,1766328701.5047965
48300,0.0,1766328715.358406
48379,0.0,1766328730.0846655
48458,0.0,1766328744.8820865
48534,0.0,1766328758.8986554
48694,0.0,1766328786.0944054
48768,0.0,1766328799.5555217
48846,0.0,1766328815.333785
48920,0.0,1766328830.070328
48996,0.0,1766328844.670336
49095,0.0,1766328862.5549207
49171,0.0,1766328876.3896298
49247,0.0,1766328890.8968565
49407,0.0,1766328919.084618
49590,0.0,1766328950.277419
49749,0.0,1766328977.9933774
49828,0.0,1766328992.2413993
49902,0.0,1766329007.2699633
49978,0.0,1766329021.1408463
50085,0.0,1766329040.7939436
50204,0.0,1766329061.4209113
50343,0.0,1766329084.871702
50444,0.0,1766329104.1967268
50511,0.0,1766329117.7225876
50652,0.0,1766329142.4079256
50730,0.0,1766329156.9439375
50890,0.0,1766329183.7897549
51009,0.0,1766329205.831508
51126,0.0,1766329227.0384538
51284,0.0,1766329253.5142822
51363,0.0,1766329268.1022296
51439,0.0,1766329281.907706
51557,0.0,1766329302.926149
51738,0.0,1766329332.5912313
51817,0.0,1766329347.3966126
