Wall time,Step,Value
1777036628.7772737,136,60.03187942504883
1777036640.6444473,301,59.90879440307617
1777036652.4521003,464,60.014766693115234
1777036662.8533058,607,59.67345428466797
1777036669.6798387,697,60.03144836425781
1777036679.5481198,833,60.08464431762695
1777036688.3523023,953,59.99558639526367
1777036695.6842744,1045,60.04202651977539
1777036702.7123222,1133,59.88588333129883
1777036709.450902,1221,59.921688079833984
1777036724.7044263,1438,59.99532699584961
1777036734.8042698,1574,59.62666320800781
1777036745.1443975,1711,60.00133514404297
1777036752.4443655,1803,59.57846450805664
1777036772.872334,2096,60.29069137573242
1777036779.6724546,2186,59.71818923950195
1777036795.085355,2402,59.686458587646484
1777036802.2280827,2494,59.94272994995117
1777036809.343934,2584,59.63071823120117
1777036816.3723981,2676,59.97657012939453
1777036823.3044333,2768,60.060157775878906
1777036830.1962821,2858,59.871734619140625
1777036843.2122838,3042,60.04322814941406
1777036863.6558418,3333,59.80187225341797
1777036877.0118325,3522,59.930118560791016
1777036883.9478078,3614,59.83477783203125
1777036891.239747,3706,59.909000396728516
1777036900.171815,3826,60.00709915161133
1777036907.331833,3918,59.52418899536133
1777036914.3653827,4010,59.972511291503906
1777036921.1639388,4100,60.05030059814453
1777036938.13978,4340,59.99924087524414
1777036955.2343144,4580,59.98418426513672
1777036968.9239786,4769,59.71051025390625
1777036975.6718256,4857,60.1300048828125
1777036985.5397813,4993,60.001041412353516
1777036992.5067387,5081,60.20477294921875
1777036999.1703296,5169,59.745216369628906
1777037008.1398335,5288,59.7852668762207
1777037015.3400056,5380,59.98474884033203
1777037025.4079432,5519,60.036251068115234
1777037032.4841824,5609,60.12266159057617
1777037039.2999587,5699,60.04066467285156
1777037051.2236488,5866,59.92989730834961
1777037058.1077423,5956,59.952083587646484
1777037065.0398774,6048,60.15739822387695
1777037077.083856,6213,60.007911682128906
1777037083.815862,6303,60.04296875
1777037090.5077267,6389,59.31429672241211
1777037102.743577,6556,59.98044204711914
1777037109.6675832,6648,60.212684631347656
1777037121.7744367,6814,60.03587341308594
1777037128.8349056,6904,60.30616760253906
1777037135.7145724,6994,59.539520263671875
1777037142.6649876,7084,59.975704193115234
1777037151.252372,7201,60.03826141357422
1777037158.351753,7293,60.05571746826172
1777037165.4749904,7385,60.046104431152344
1777037172.359666,7475,59.44938659667969
1777037185.6276374,7658,59.97031021118164
1777037203.8835468,7920,59.99907302856445
1777037214.1116056,8056,59.917911529541016
1777037224.1592479,8194,60.048343658447266
1777037234.7516613,8335,59.6994743347168
1777037241.6196692,8425,59.69280242919922
1777037248.4198008,8515,60.01179885864258
1777037255.3957012,8605,59.90659713745117
1777037270.2718532,8816,60.24647903442383
1777037285.4194353,9032,59.22956085205078
1777037297.111399,9196,60.15451431274414
1777037306.9795938,9332,59.89494323730469
1777037313.8353589,9420,59.811038970947266
1777037325.9032223,9583,59.855255126953125
1777037341.0636375,9799,59.11312484741211
1777037352.8713872,9965,60.07204818725586
1777037359.5389206,10053,60.29772186279297
1777037366.6869152,10145,60.23952102661133
1777037373.5688567,10237,60.20671081542969
1777037391.938997,10501,59.81917953491211
1777037400.7870252,10619,59.74349594116211
1777037410.7228866,10756,59.995262145996094
1777037418.0319824,10848,59.90511703491211
1777037425.0467231,10940,60.04201126098633
1777037434.1227522,11058,59.49058151245117
1777037443.1708493,11176,59.978309631347656
1777037449.9707916,11266,60.00407028198242
1777037460.351323,11404,60.04536056518555
1777037470.6788151,11542,60.06371307373047
1777037477.5386627,11634,59.399497985839844
1777037484.8453538,11726,60.01546096801758
