step,tag,value,wall_time
9196,rollout/ep_len_mean,725.875,1777037297.1113043
9332,rollout/ep_len_mean,725.875,1777037306.9795184
9420,rollout/ep_len_mean,725.2982177734375,1777037313.8352418
9583,rollout/ep_len_mean,721.5516967773438,1777037325.9030986
9799,rollout/ep_len_mean,731.88134765625,1777037341.063537
9965,rollout/ep_len_mean,733.25,1777037352.8712885
10053,rollout/ep_len_mean,733.25,1777037359.538841
10145,rollout/ep_len_mean,729.3934326171875,1777037366.6868217
10237,rollout/ep_len_mean,726.2096557617188,1777037373.5687542
10501,rollout/ep_len_mean,733.8095092773438,1777037391.9388325
10619,rollout/ep_len_mean,732.046875,1777037400.7869446
10756,rollout/ep_len_mean,732.046875,1777037410.7228098
10848,rollout/ep_len_mean,731.7077026367188,1777037418.0318723
10940,rollout/ep_len_mean,728.8333129882812,1777037425.0466032
11058,rollout/ep_len_mean,727.3582153320312,1777037434.1226597
11176,rollout/ep_len_mean,726.1617431640625,1777037443.170751
11266,rollout/ep_len_mean,726.1617431640625,1777037449.9707136
11404,rollout/ep_len_mean,726.0724487304688,1777037460.3512235
11542,rollout/ep_len_mean,726.0428466796875,1777037470.6787376
11634,rollout/ep_len_mean,723.408447265625,1777037477.538546
11726,rollout/ep_len_mean,720.513916015625,1777037484.8452394
11862,rollout/ep_len_mean,720.513916015625,1777037494.6985142
11952,rollout/ep_len_mean,720.4657592773438,1777037501.514654
12040,rollout/ep_len_mean,717.45947265625,1777037508.3676977
12132,rollout/ep_len_mean,714.933349609375,1777037515.5598435
12250,rollout/ep_len_mean,713.9342041015625,1777037524.5285928
12384,rollout/ep_len_mean,713.9342041015625,1777037534.251365
12476,rollout/ep_len_mean,713.8181762695312,1777037541.1987462
12617,rollout/ep_len_mean,711.3333129882812,1777037551.3486433
12707,rollout/ep_len_mean,711.240478515625,1777037558.3585823
12825,rollout/ep_len_mean,710.2999877929688,1777037567.130224
12990,rollout/ep_len_mean,710.2999877929688,1777037578.9150708
13108,rollout/ep_len_mean,711.5308837890625,1777037587.6732047
13228,rollout/ep_len_mean,711.98779296875,1777037596.6906393
13348,rollout/ep_len_mean,711.1566162109375,1777037605.6276658
13468,rollout/ep_len_mean,710.3214111328125,1777037614.7144945
13558,rollout/ep_len_mean,710.3214111328125,1777037621.5201468
13646,rollout/ep_len_mean,708.1647338867188,1777037628.3146093
13859,rollout/ep_len_mean,705.7907104492188,1777037643.3063385
14044,rollout/ep_len_mean,711.4712524414062,1777037656.3824742
14164,rollout/ep_len_mean,712.6136474609375,1777037665.366433
14256,rollout/ep_len_mean,712.6136474609375,1777037672.3044093
14348,rollout/ep_len_mean,710.539306640625,1777037679.2261705
14440,rollout/ep_len_mean,708.4111328125,1777037686.5263453
14626,rollout/ep_len_mean,710.7033081054688,1777037699.9661233
14861,rollout/ep_len_mean,715.021728515625,1777037716.5979562
14951,rollout/ep_len_mean,715.021728515625,1777037723.3942208
15041,rollout/ep_len_mean,712.9140014648438,1777037730.3944623
15131,rollout/ep_len_mean,710.8191528320312,1777037737.351689
15221,rollout/ep_len_mean,708.810546875,1777037744.1182733
15313,rollout/ep_len_mean,706.8125,1777037751.2916043
15449,rollout/ep_len_mean,706.8125,1777037761.1417127
15596,rollout/ep_len_mean,706.8350219726562,1777037771.6937191
15688,rollout/ep_len_mean,707.1326293945312,1777037778.8406646
15827,rollout/ep_len_mean,707.2626342773438,1777037789.049705
15919,rollout/ep_len_mean,705.469970703125,1777037796.161872
16107,rollout/ep_len_mean,705.469970703125,1777037809.5017061
16225,rollout/ep_len_mean,708.8499755859375,1777037818.2933867
16315,rollout/ep_len_mean,705.9299926757812,1777037825.3857992
16451,rollout/ep_len_mean,702.7899780273438,1777037835.5856056
16541,rollout/ep_len_mean,702.9199829101562,1777037842.3618345
16879,rollout/ep_len_mean,702.9199829101562,1777037865.6859243
17112,rollout/ep_len_mean,715.5,1777037882.367436
17202,rollout/ep_len_mean,715.6099853515625,1777037889.2456017
17336,rollout/ep_len_mean,717.27001953125,1777037898.9854112
17428,rollout/ep_len_mean,717.2100219726562,1777037905.9698474
17595,rollout/ep_len_mean,717.2100219726562,1777037917.898731
