Wall_time,Step,Value
1774965781.3129766,44978,0.0
1774965788.9063842,45062,0.0
1774965796.7452774,45144,0.0
1774965813.9796734,45364,0.0
1774965825.5158396,45514,0.0
1774965838.8204618,45678,0.0
1774965846.859105,45762,0.0
1774965859.160072,45912,0.0
1774965871.9182396,46060,0.0
1774965881.7624762,46186,0.0
1774965891.1761796,46294,0.0
1774965899.25474,46376,0.0
1774965907.2004392,46456,0.0
1774965917.5625153,46583,0.0
1774965924.216835,46664,0.0
1774965935.1192067,46788,0.0
1774965960.1566164,47112,0.0
1774965971.1294057,47236,0.0
1774965985.426124,47407,0.0
1774966000.0303848,47599,0.0
1774966007.8434236,47681,0.0
1774966015.3919737,47765,0.0
1774966032.7559671,47980,0.0
1774966045.3131006,48132,0.0
1774966060.0235605,48326,0.0
1774966067.6779354,48406,0.0
1774966075.331914,48488,0.0
1774966092.2449818,48703,0.0
1774966103.2343974,48825,0.0
1774966111.9624913,48935,0.0
1774966124.7365527,49087,0.0
1774966135.4060178,49211,0.0
1774966145.7390594,49335,0.0
1774966153.5429654,49419,0.0
1774966161.9207695,49524,0.0
1774966171.445024,49631,0.0
1774966182.2312305,49752,0.0
1774966195.0305767,49900,0.0
1774966202.2732718,49979,0.0
1774966208.806948,50059,0.0
1774966219.3719678,50180,0.0
1774966227.2257075,50261,0.0
1774966235.2329965,50345,0.0
1774966245.549767,50467,0.0
1774966257.404708,50621,0.0
1774966267.7492716,50745,0.0
1774966281.4570594,50911,0.0
1774966298.8921244,51131,0.0
1774966311.939684,51281,0.0
1774966318.5200412,51361,0.0
1774966329.104664,51485,0.0
1774966338.887295,51593,0.0
1774966354.7279718,51787,0.0
1774966362.3219225,51871,0.0
1774966377.1260006,52067,0.0
1774966386.560933,52175,0.0
1774966399.565315,52325,0.0
1774966411.2232165,52458,0.0
1774966419.1491606,52538,0.0
1774966430.8081386,52690,0.0
1774966440.6043265,52798,0.0
1774966448.187409,52880,0.0
1774966455.4098706,52964,0.0
1774966472.8947792,53178,0.0
1774966479.5544815,53260,0.0
1774966487.1878943,53344,0.0
1774966497.8984156,53468,0.0
1774966506.4414587,53552,0.0
1774966513.7015553,53634,0.0
1774966524.2360125,53770,0.0
1774966538.1497889,53940,0.0
1774966545.960737,54020,0.0
1774966558.8369138,54172,0.0
1774966574.6194246,54363,0.0
1774966581.2838492,54445,0.0
1774966595.7957132,54618,0.0
1774966603.237938,54700,0.0
1774966615.8532336,54850,0.0
1774966626.7012987,54978,0.0
1774966639.7209558,55149,0.0
1774966653.5183687,55318,0.0
1774966672.7130342,55555,0.0
1774966690.1429176,55767,0.0
1774966699.0514417,55873,0.0
1774966705.8750126,55956,0.0
1774966713.9961505,56038,0.0
1774966721.8207896,56122,0.0
1774966732.4280512,56246,0.0
1774966740.0023127,56324,0.0
1774966751.5196016,56474,0.0
1774966764.629188,56623,0.0
1774966772.433286,56705,0.0
1774966785.5072174,56857,0.0
1774966793.3257923,56939,0.0
1774966800.189968,57023,0.0
1774966814.6970038,57194,0.0
1774966821.9999607,57276,0.0
1774966832.739846,57400,0.0
1774966845.3362448,57550,0.0
1774966855.0793455,57675,0.0
1774966865.8950572,57801,0.0
1774966876.116845,57925,0.0
1774966886.2994916,58047,0.0
1774966894.2113113,58129,0.0
1774966905.7494223,58279,0.0
1774966913.6504471,58361,0.0
1774966924.5750122,58484,0.0
1774966936.7603703,58632,0.0
1774966947.477793,58756,0.0
1774966959.1482644,58908,0.0
1774966977.5974388,59142,0.0
1774966985.5011384,59223,0.0
1774967000.7748082,59419,0.0
