Wall_time,Step,Value
1774962029.35571,176,56.2015495300293
1774962038.7232535,286,55.891109466552734
1774962046.66446,370,55.199066162109375
1774962061.8579447,562,49.9441032409668
1774962072.4192233,689,56.77002716064453
1774962088.9504287,908,55.41242599487305
1774962101.7434564,1059,55.9056282043457
1774962114.4347923,1209,56.17206954956055
1774962124.0861807,1316,40.281620025634766
1774962131.9726334,1400,57.03392791748047
1774962143.4957614,1550,56.13182067871094
1774962151.1028523,1632,56.58294677734375
1774962165.0249698,1799,56.49006652832031
1774962175.9984646,1925,41.793128967285156
1774962182.852037,2005,56.69658279418945
1774962199.2367175,2222,55.89220428466797
1774962208.7873259,2332,56.27806854248047
1774962218.3691788,2442,56.016170501708984
1774962226.2421107,2526,41.17488098144531
1774962237.0216281,2650,56.165157318115234
1774962248.4488022,2798,56.46892166137695
1774962259.0427136,2923,56.51032257080078
1774962268.710899,3033,56.531333923339844
1774962275.9517024,3113,46.40224838256836
1774962286.5515816,3236,56.372337341308594
1774962302.3548505,3445,56.41400146484375
1774962311.7795377,3555,56.08054733276367
1774962324.7769318,3705,56.439788818359375
1774962337.661991,3855,35.878761291503906
1774962346.8172843,3963,56.72399139404297
1774962355.5126393,4073,56.38919448852539
1774962363.5721943,4157,56.2822265625
1774962371.0937498,4239,56.46160125732422
1774962383.8598523,4388,36.812530517578125
1774962391.8151078,4472,56.935302734375
1774962404.621909,4640,56.23088073730469
1774962412.255052,4720,56.40290451049805
1774962419.5549886,4802,56.42340850830078
1774962430.533105,4925,36.06965637207031
1774962441.9891744,5054,56.69894790649414
1774962448.8422995,5138,55.982906341552734
1774962462.9280138,5308,56.0286865234375
1774962473.6913538,5435,56.50410842895508
1774962487.4915044,5606,38.63954162597656
1774962504.6907477,5830,55.94710159301758
1774962516.2259274,5979,55.78081512451172
1774962533.915081,6194,56.24971389770508
1774962546.0423958,6344,56.1099967956543
1774962553.8882873,6428,38.14716720581055
1774962566.6577966,6575,56.227806091308594
1774962578.0927215,6724,56.5571174621582
1774962588.7412632,6851,56.528316497802734
1774962601.75693,7003,56.45530700683594
1774962609.4389763,7083,35.90263748168945
1774962621.7249575,7233,56.346641540527344
1774962631.5837078,7359,55.77729034423828
1774962642.3600473,7482,55.44346618652344
1774962656.52198,7650,56.293636322021484
1774962667.4797928,7778,38.477333068847656
1774962681.7252622,7954,56.838966369628906
1774962696.3644013,8148,56.30500030517578
1774962704.235486,8226,55.942787170410156
1774962714.703308,8350,56.02516555786133
1774962727.2049994,8499,48.129234313964844
1774962736.7605822,8609,55.86918258666992
1774962746.391104,8732,56.436767578125
1774962759.4771428,8886,56.14109420776367
1774962770.078003,9010,56.2476806640625
1774962785.2355862,9202,51.12089920043945
1774962793.146991,9286,56.08355712890625
1774962804.669968,9436,56.43311309814453
1774962815.651946,9563,55.28907012939453
1774962823.9401004,9647,56.331626892089844
1774962834.486445,9773,38.60823440551758
1774962842.050699,9855,56.92253494262695
1774962848.8804297,9939,56.330810546875
1774962861.0903506,10088,56.57630157470703
1774962868.121278,10168,56.299468994140625
1774962877.6189299,10276,35.514312744140625
1774962891.1827643,10443,56.6357536315918
1774962898.0367627,10527,56.276634216308594
1774962912.6726308,10707,56.28969192504883
1774962932.5124972,10962,55.88774490356445
1774962943.3565247,11088,44.543277740478516
1774962957.3079443,11258,56.82910919189453
1774962968.6959305,11406,56.59223556518555
1774962976.4138978,11490,56.442317962646484
1774962990.664823,11664,56.02228546142578
1774963004.6885486,11833,44.838382720947266
1774963012.3594677,11915,56.70899963378906
1774963029.0306718,12135,56.45368957519531
1774963036.448831,12215,56.348899841308594
1774963047.3947318,12339,56.41800308227539
1774963058.1919227,12461,38.618587493896484
1774963067.9733405,12573,56.49872970581055
1774963077.6819882,12698,56.34077835083008
1774963089.8176274,12850,56.097145080566406
1774963112.448461,13141,56.026268005371094
1774963120.123451,13223,40.614654541015625
1774963130.532775,13347,56.49966812133789
1774963141.2299535,13485,56.43873977661133
1774963151.992648,13611,56.32783126831055
1774963164.8313932,13762,56.32821273803711
1774963175.2322037,13888,45.319488525390625
1774963187.7131035,14038,56.85740661621094
1774963197.6158352,14165,55.84210968017578
1774963205.2335596,14247,56.42925262451172
1774963217.541016,14400,56.448387145996094
1774963242.533564,14729,50.19828414916992
1774963250.6382587,14813,56.908836364746094
1774963259.1908703,14921,55.87632751464844
1774963266.50747,15003,56.16581726074219
1774963277.7858517,15135,56.262367248535156
1774963290.4200644,15285,39.60542678833008
1774963300.1265423,15393,56.49127197265625
1774963309.7900841,15517,56.21928787231445
1774963317.0063345,15599,56.36290740966797
1774963324.7332265,15683,55.69496154785156
1774963332.130352,15764,39.12891387939453
1774963343.1513357,15888,56.77187728881836
1774963349.6966321,15968,56.41765594482422
1774963360.296849,16092,54.826507568359375
1774963370.7124083,16216,56.12732696533203
1774963381.712089,16347,41.839134216308594
1774963389.642002,16429,55.79724884033203
1774963396.447528,16513,56.530635833740234
1774963403.6563919,16595,56.57284927368164
1774963419.6197677,16790,56.16419982910156
1774963432.1184826,16944,47.2625846862793
1774963439.3626947,17026,56.777984619140625
1774963447.9032288,17134,56.52302551269531
1774963458.8230567,17259,56.36325454711914
1774963466.2096255,17341,55.58079528808594
1774963483.581582,17561,49.32392883300781
1774963494.5728235,17687,56.29127883911133
1774963501.3821537,17771,56.52627944946289
1774963508.4225416,17851,56.44850158691406
1774963522.960566,18023,56.568939208984375
1774963533.2653284,18145,41.68863296508789
1774963540.2614183,18225,55.9098014831543
1774963551.6487622,18373,56.469573974609375
1774963562.578263,18497,56.00463104248047
1774963570.0223782,18578,55.516517639160156
1774963577.5839071,18658,36.6447868347168
1774963590.2397375,18808,56.02033615112305
1774963600.7005625,18942,55.48247146606445
1774963608.3107462,19026,56.513362884521484
1774963618.5237405,19150,56.201717376708984
1774963625.7580688,19234,46.571170806884766
1774963638.2583122,19380,56.87746810913086
1774963647.7863183,19502,56.3662223815918
1774963655.6679611,19586,56.380428314208984
1774963663.6109698,19670,56.38639831542969
1774963670.9608889,19754,48.292415618896484
1774963682.3321195,19892,56.84246826171875
1774963692.1698685,20018,55.65558624267578
1774963700.2773836,20100,56.36526107788086
1774963717.3523533,20318,56.157588958740234
1774963726.736561,20423,45.80363082885742
1774963739.5133867,20571,56.41377639770508
1774963746.1710742,20653,56.505741119384766
1774963754.0058384,20735,56.47584533691406
1774963764.4427726,20859,56.479393005371094
1774963780.3618453,21056,43.80470275878906
1774963792.470486,21202,56.06135559082031
1774963799.2990744,21286,56.1801872253418
1774963810.19555,21412,55.983760833740234
1774963824.6466238,21592,55.8371467590332
1774963843.3182158,21830,39.61465835571289
1774963857.0761364,22002,56.712303161621094
1774963866.9456248,22129,56.239501953125
1774963882.0892076,22321,56.44951248168945
1774963896.1500058,22491,56.407257080078125
1774963903.4128475,22571,40.24100875854492
1774963917.4481564,22741,56.32723617553711
1774963927.028573,22863,55.92229080200195
1774963934.8149807,22945,56.35036849975586
1774963942.1248806,23027,55.9888916015625
1774963952.7629406,23155,51.11289596557617
1774963961.993265,23259,56.414058685302734
1774963971.6966217,23383,56.264705657958984
1774963997.2025952,23712,56.28154373168945
1774964004.5791967,23794,56.432708740234375
1774964018.0595207,23963,48.81833267211914
1774964027.6709433,24072,56.79909896850586
1774964039.1714802,24221,55.923980712890625
1774964053.499631,24396,55.22843933105469
1774964066.533473,24546,56.48093032836914
1774964078.574788,24697,44.862396240234375
1774964093.4993236,24873,56.39037322998047
1774964100.1786258,24955,56.55200958251953
1774964108.228747,25035,56.603145599365234
1774964119.5873299,25171,55.466064453125
1774964132.451612,25323,34.83082580566406
1774964145.352825,25478,56.24663162231445
1774964162.3259237,25704,56.01606369018555
1774964179.5470116,25920,55.930763244628906
1774964189.462329,26026,56.4379997253418
1774964197.3721337,26108,35.192604064941406
1774964210.348889,26260,56.184608459472656
1774964221.894034,26410,56.165897369384766
1774964229.3799298,26490,56.36960983276367
1774964240.5250652,26619,56.388389587402344
1774964253.4584172,26771,34.938690185546875
1774964262.6928215,26879,56.43177032470703
1774964271.262335,26987,56.410770416259766
1774964279.1591756,27071,56.408721923828125
1774964286.9831297,27155,55.493247985839844
1774964294.696486,27237,42.28535079956055
1774964305.825049,27373,56.5222053527832
1774964312.6445448,27457,56.51350402832031
1774964320.7806423,27539,56.51900863647461
1774964339.2773201,27776,56.11234664916992
1774964349.1588154,27886,35.844085693359375
1774964361.553757,28039,56.781288146972656
1774964368.2437866,28121,56.536651611328125
1774964383.9903464,28314,56.4412841796875
1774964391.216081,28396,56.56521987915039
1774964401.8205154,28522,42.74038314819336
1774964409.5671237,28606,56.72874069213867
1774964421.2568626,28758,56.315643310546875
1774964434.1071422,28906,56.16098403930664
1774964448.9229221,29084,55.679725646972656
1774964459.9288335,29208,39.02778244018555
1774964474.2834954,29383,56.8425407409668
1774964485.1351724,29523,56.45125198364258
1774964492.835834,29606,56.135169982910156
1774964509.4538643,29818,55.610626220703125
1774964522.297494,29968,48.01051330566406
1774964532.9639575,30092,56.28630828857422
1774964544.484803,30242,55.714576721191406
1774964558.9501233,30422,56.40382766723633
1774964577.4812088,30662,56.0969123840332
1774964588.1194813,30786,44.21564865112305
1774964600.4510818,30936,56.873477935791016
1774964611.8516781,31084,56.380836486816406
1774964619.7760007,31166,55.70981216430664
1774964627.433874,31250,55.987030029296875
1774964638.4530516,31374,35.11020278930664
1774964652.598837,31541,55.419883728027344
1774964664.2884247,31693,56.40294647216797
1774964673.6486504,31799,56.305564880371094
1774964681.2456102,31883,56.48069381713867
1774964699.4830542,32119,40.852874755859375
1774964706.8963728,32197,56.80230712890625
1774964713.7150767,32281,56.45542526245117
1774964729.9952946,32486,55.09630584716797
1774964737.9124503,32570,56.44758987426758
1774964747.8987973,32678,36.54328155517578
1774964755.5188985,32760,56.60304260253906
1774964767.1790762,32912,56.131263732910156
1774964787.2973785,33167,55.98456573486328
1774964795.0896952,33249,56.56801986694336
1774964805.7508676,33373,42.036128997802734
1774964818.9143536,33525,56.443477630615234
1774964831.732029,33693,56.13978958129883
1774964841.9056406,33805,56.012420654296875
1774964863.4630067,34085,56.02543640136719
1774964873.838165,34211,44.4130973815918
1774964891.9512756,34432,57.036468505859375
1774964903.609835,34584,56.517948150634766
1774964911.4271502,34668,55.818145751953125
1774964919.5731342,34752,55.11347961425781
1774964930.4401278,34878,45.390384674072266
1774964941.6321864,35004,56.717403411865234
1774964948.439844,35088,56.346336364746094
1774964956.3391488,35168,56.3930549621582
1774964964.377344,35249,55.66971969604492
1774964978.3826466,35422,39.42485809326172
1774964990.9639761,35577,56.00914001464844
1774964997.64435,35659,56.516963958740234
1774965005.665212,35739,56.615692138671875
1774965019.8803473,35913,56.183502197265625
1774965031.1352336,36040,36.419620513916016
1774965038.79043,36122,56.49479675292969
1774965045.62205,36206,56.284515380859375
1774965053.2145097,36290,56.39346694946289
1774965061.0954676,36374,56.035125732421875
1774965075.78802,36564,53.89699935913086
1774965085.0870914,36669,56.9073600769043
1774965101.3335438,36885,55.993125915527344
1774965114.0207627,37037,56.37071228027344
1774965123.4874976,37145,56.35109329223633
1774965136.2406108,37297,47.798824310302734
1774965145.6935544,37408,56.801273345947266
1774965155.2582552,37530,55.55091857910156
1774965167.3880804,37680,55.97397232055664
1774965178.3565023,37808,56.401920318603516
1774965192.4621592,37981,35.63127517700195
1774965201.9066353,38087,56.55372619628906
1774965216.5878108,38281,55.97297668457031
1774965226.039085,38389,56.40665817260742
1774965243.2963214,38607,56.124176025390625
1774965254.2019224,38734,45.88502502441406
1774965267.1799352,38888,56.745567321777344
1774965280.265842,39059,55.87812805175781
1774965291.3937817,39182,55.96037292480469
1774965306.070889,39355,56.43273162841797
1774965319.333338,39507,45.957359313964844
1774965335.249473,39703,56.10569381713867
1774965341.842143,39783,55.4533805847168
1774965354.7291331,39935,56.058406829833984
1774965364.2661023,40043,56.17845153808594
1774965375.3348675,40169,35.12344741821289
1774965386.0233567,40295,55.986061096191406
1774965392.5466266,40375,56.44819259643555
1774965405.0805037,40523,56.38804626464844
1774965415.5630136,40648,56.170127868652344
1774965428.3553762,40800,34.91877746582031
1774965437.241562,40904,56.766845703125
1774965446.9748552,41028,56.471099853515625
1774965461.0697553,41199,56.487388610839844
1774965471.495029,41324,56.10428237915039
1774965483.7123833,41476,42.826904296875
1774965491.684761,41556,56.98247146606445
1774965498.5032377,41640,56.555084228515625
1774965508.9600708,41766,55.97197341918945
1774965524.9745305,41961,56.55558395385742
1774965539.248687,42129,36.72976303100586
1774965547.0204363,42211,56.68616485595703
1774965555.6925435,42321,56.43401336669922
1774965568.6202402,42470,56.230690002441406
1774965579.704805,42595,56.16164779663086
1774965590.2910807,42717,49.20877456665039
1774965597.4579825,42798,56.025814056396484
1774965603.9943752,42878,56.375431060791016
1774965613.5024936,42988,56.559173583984375
1774965628.9444263,43183,56.11066436767578
1774965636.7169237,43267,43.275020599365234
1774965650.2410405,43433,56.209877014160156
1774965656.9959009,43516,56.4100341796875
1774965668.21739,43640,56.078243255615234
1774965676.2401793,43722,55.90510177612305
1774965686.6024754,43844,38.956268310546875
1774965694.7915018,43924,56.99445343017578
1774965703.297717,44031,56.36967086791992
1774965716.77976,44198,56.535072326660156
