Wall_time,Step,Value
1774963903.4128292,22571,696.0
1774963917.4481373,22741,700.0
1774963927.0285666,22863,704.0
1774963934.8149621,22945,708.0
1774963942.1248615,23027,712.0
1774963952.7629216,23155,716.0
1774963961.9932442,23259,720.0
1774963971.6966064,23383,724.0
1774963997.2025807,23712,728.0
1774964004.5791817,23794,732.0
1774964018.0595124,23963,736.0
1774964027.670924,24072,740.0
1774964039.1714735,24221,744.0
1774964053.4996126,24396,748.0
1774964066.5334532,24546,752.0
1774964078.5747697,24697,756.0
1774964093.4993093,24873,760.0
1774964100.1786113,24955,764.0
1774964108.2287326,25035,768.0
1774964119.5873103,25171,772.0
1774964132.4515936,25323,776.0
1774964145.3528183,25478,780.0
1774964162.3259175,25704,784.0
1774964179.5469923,25920,788.0
1774964189.462314,26026,792.0
1774964197.3721185,26108,796.0
1774964210.3488736,26260,800.0
1774964221.8940275,26410,804.0
1774964229.3799117,26490,808.0
1774964240.5250587,26619,812.0
1774964253.4584107,26771,816.0
1774964262.6928036,26879,820.0
1774964271.2623162,26987,824.0
1774964279.1591694,27071,828.0
1774964286.9831111,27155,832.0
1774964294.6964707,27237,836.0
1774964305.8250344,27373,840.0
1774964312.6445255,27457,844.0
1774964320.7806273,27539,848.0
1774964339.2773015,27776,852.0
1774964349.1588092,27886,856.0
1774964361.5537393,28039,860.0
1774964368.2437682,28121,864.0
1774964383.990341,28314,868.0
1774964391.2160656,28396,872.0
1774964401.8204966,28522,876.0
1774964409.5671055,28606,880.0
1774964421.2568445,28758,884.0
1774964434.107136,28906,888.0
1774964448.9229074,29084,892.0
1774964459.928819,29208,896.0
1774964474.2834766,29383,900.0
1774964485.135153,29523,904.0
1774964492.8358126,29606,908.0
1774964509.4538455,29818,912.0
1774964522.2974744,29968,916.0
1774964532.9639523,30092,920.0
1774964544.4847965,30242,924.0
1774964558.950117,30422,928.0
1774964577.4812024,30662,932.0
1774964588.1194632,30786,936.0
1774964600.451076,30936,940.0
1774964611.8516622,31084,944.0
1774964619.775993,31166,948.0
1774964627.4338546,31250,952.0
1774964638.4530456,31374,956.0
1774964652.5988185,31541,960.0
1774964664.288418,31693,964.0
1774964673.6486351,31799,968.0
1774964681.2455955,31883,972.0
1774964699.4830394,32119,976.0
1774964706.8963573,32197,980.0
1774964713.7150578,32281,984.0
1774964729.995275,32486,988.0
1774964737.9124305,32570,992.0
1774964747.8987787,32678,996.0
1774964755.5188792,32760,1000.0
1774964767.1790578,32912,1004.0
1774964787.2973728,33167,1008.0
1774964795.0896895,33249,1012.0
1774964805.7508528,33373,1016.0
1774964818.9143348,33525,1020.0
1774964831.7320106,33693,1024.0
1774964841.9056222,33805,1028.0
1774964863.4630005,34085,1032.0
1774964873.8381588,34211,1036.0
1774964891.9512606,34432,1040.0
1774964903.6098197,34584,1044.0
1774964911.4271355,34668,1048.0
1774964919.5731153,34752,1052.0
1774964930.440122,34878,1056.0
1774964941.63218,35004,1060.0
1774964948.4398243,35088,1064.0
1774964956.3390675,35168,1068.0
1774964964.3773246,35249,1072.0
1774964978.3826275,35422,1076.0
1774964990.9639566,35577,1080.0
1774964997.644334,35659,1084.0
1774965005.6651971,35739,1088.0
1774965019.8803318,35913,1092.0
1774965031.1352143,36040,1096.0
1774965038.7904108,36122,1100.0
1774965045.6220436,36206,1104.0
1774965053.2144914,36290,1108.0
1774965061.0954483,36374,1112.0
1774965075.7880135,36564,1116.0
1774965085.087085,36669,1120.0
1774965101.3335245,36885,1124.0
1774965114.020757,37037,1128.0
1774965123.4874828,37145,1132.0
1774965136.2405958,37297,1136.0
1774965145.6935482,37408,1140.0
1774965155.258249,37530,1144.0
1774965167.3880525,37680,1148.0
1774965178.356484,37808,1152.0
1774965192.462141,37981,1156.0
1774965201.9066288,38087,1160.0
1774965216.5878038,38281,1164.0
1774965226.0390785,38389,1168.0
1774965243.2963157,38607,1172.0
1774965254.2019074,38734,1176.0
1774965267.1799293,38888,1180.0
1774965280.2658231,39059,1184.0
1774965291.3937633,39182,1188.0
1774965306.0708706,39355,1192.0
1774965319.3333313,39507,1196.0
1774965335.2494667,39703,1200.0
1774965341.8421361,39783,1204.0
1774965354.7291262,39935,1208.0
1774965364.2660835,40043,1212.0
1774965375.3348527,40169,1216.0
1774965386.023341,40295,1220.0
1774965392.5466123,40375,1224.0
1774965405.0804887,40523,1228.0
1774965415.5629947,40648,1232.0
1774965428.3553576,40800,1236.0
1774965437.2415552,40904,1240.0
1774965446.974836,41028,1244.0
1774965461.0697298,41199,1248.0
1774965471.4950223,41324,1252.0
1774965483.7123644,41476,1256.0
1774965491.6847427,41556,1260.0
1774965498.5032318,41640,1264.0
1774965508.9600556,41766,1268.0
1774965524.974515,41961,1272.0
1774965539.2486682,42129,1276.0
1774965547.0204186,42211,1280.0
1774965555.6925251,42321,1284.0
1774965568.620221,42470,1288.0
1774965579.704787,42595,1292.0
1774965590.2910566,42717,1296.0
1774965597.4579766,42798,1300.0
1774965603.9943566,42878,1304.0
1774965613.502488,42988,1308.0
1774965628.9444108,43183,1312.0
1774965636.7169044,43267,1316.0
1774965650.241015,43433,1320.0
1774965656.9958825,43516,1324.0
1774965668.2173712,43640,1328.0
1774965676.2401605,43722,1332.0
1774965686.602457,43844,1336.0
1774965694.791483,43924,1340.0
1774965703.2977023,44031,1344.0
1774965716.779745,44198,1348.0
1774965731.1181486,44368,1352.0
1774965744.098116,44521,1356.0
1774965751.8079703,44605,1360.0
1774965766.5194383,44799,1364.0
1774965781.3129206,44978,1368.0
1774965788.9063654,45062,1372.0
1774965796.7452588,45144,1376.0
1774965813.9796462,45364,1380.0
1774965825.5157948,45514,1384.0
1774965838.8204184,45678,1388.0
1774965846.8590608,45762,1392.0
1774965859.1600535,45912,1396.0
1774965871.9182208,46060,1400.0
1774965881.7624218,46186,1404.0
1774965891.1761248,46294,1408.0
1774965899.2547216,46376,1412.0
1774965907.2003849,46456,1416.0
1774965917.5624604,46583,1420.0
1774965924.2167733,46664,1424.0
1774965935.1191876,46788,1428.0
1774965960.1565998,47112,1432.0
1774965971.1293898,47236,1436.0
1774965985.4261043,47407,1440.0
1774966000.0303304,47599,1444.0
1774966007.843405,47681,1448.0
1774966015.3919554,47765,1452.0
1774966032.7559488,47980,1456.0
1774966045.3130445,48132,1460.0
1774966060.0235155,48326,1464.0
1774966067.677881,48406,1468.0
1774966075.3318584,48488,1472.0
1774966092.2449386,48703,1476.0
1774966103.234331,48825,1480.0
1774966111.9624717,48935,1484.0
1774966124.7364938,49087,1488.0
1774966135.4059634,49211,1492.0
1774966145.7390046,49335,1496.0
1774966153.5429447,49419,1500.0
1774966161.9207516,49524,1504.0
1774966171.444822,49631,1508.0
1774966182.2311869,49752,1512.0
1774966195.0305326,49900,1516.0
1774966202.2732522,49979,1520.0
1774966208.8068938,50059,1524.0
1774966219.371912,50180,1528.0
1774966227.225644,50261,1532.0
1774966235.2329412,50345,1536.0
1774966245.549713,50467,1540.0
1774966257.4046369,50621,1544.0
1774966267.749217,50745,1548.0
1774966281.4570155,50911,1552.0
1774966298.8921056,51131,1556.0
1774966311.9396598,51281,1560.0
1774966318.519987,51361,1564.0
1774966329.1046035,51485,1568.0
1774966338.8872404,51593,1572.0
1774966354.7279186,51787,1576.0
