Wall time,Step,Value
1781071135.0972748,100065,9.999999747378752e-05
1781071135.604463,100300,9.999999747378752e-05
1781071135.902983,100441,9.999999747378752e-05
1781071136.174321,100559,9.999999747378752e-05
1781071136.479731,100697,9.999999747378752e-05
1781071136.674054,100787,9.999999747378752e-05
1781071136.9460843,100905,9.999999747378752e-05
1781071137.1425893,100997,9.999999747378752e-05
1781071137.4250596,101138,9.999999747378752e-05
1781071137.632348,101230,9.999999747378752e-05
1781071137.9132314,101369,9.999999747378752e-05
1781071138.1004317,101459,9.999999747378752e-05
1781071138.4764538,101649,9.999999747378752e-05
1781071139.0895803,101964,9.999999747378752e-05
1781071139.3762555,102106,9.999999747378752e-05
1781071139.5647616,102196,9.999999747378752e-05
1781071139.7413228,102286,9.999999747378752e-05
1781071140.0103538,102422,9.999999747378752e-05
1781071140.3088057,102577,9.999999747378752e-05
1781071140.4679585,102667,9.999999747378752e-05
1781071140.9018574,102902,9.999999747378752e-05
1781071141.31586,103122,9.999999747378752e-05
1781071141.4902167,103214,9.999999747378752e-05
1781071141.9817686,103478,9.999999747378752e-05
1781071142.2028263,103598,9.999999747378752e-05
1781071142.5959847,103812,9.999999747378752e-05
1781071142.8187845,103932,9.999999747378752e-05
1781071142.9991748,104024,9.999999747378752e-05
1781071143.248289,104162,9.999999747378752e-05
1781071143.5385761,104323,9.999999747378752e-05
1781071143.8942,104511,9.999999747378752e-05
1781071144.1289594,104629,9.999999747378752e-05
1781071144.3009152,104719,9.999999747378752e-05
1781071144.5997155,104884,9.999999747378752e-05
1781071145.0149689,105099,9.999999747378752e-05
1781071145.1890025,105191,9.999999747378752e-05
1781071145.437721,105329,9.999999747378752e-05
1781071145.679735,105463,9.999999747378752e-05
1781071146.238998,105733,9.999999747378752e-05
1781071146.4263306,105825,9.999999747378752e-05
1781071146.593606,105915,9.999999747378752e-05
1781071146.7947998,106005,9.999999747378752e-05
1781071147.4925234,106349,9.999999747378752e-05
1781071147.7383568,106466,9.999999747378752e-05
1781071148.1848845,106681,9.999999747378752e-05
1781071148.6623697,106914,9.999999747378752e-05
1781071149.164941,107155,9.999999747378752e-05
1781071149.3641708,107245,9.999999747378752e-05
1781071149.5563428,107333,9.999999747378752e-05
1781071149.0143318,107520,9.999999747378752e-05
1781071149.2145007,107612,9.999999747378752e-05
1781071149.4153187,107704,9.999999747378752e-05
1781071149.6155155,107794,9.999999747378752e-05
