Wall time,Step,Value
1781071088.8034277,25000,957.5999755859375
1781071104.488567,50000,638.4000244140625
1781071118.8073597,75000,614.0
1781071134.5614924,100000,1063.199951171875
1781071183.9950464,125000,762.0
1781071236.1087837,150000,923.2000122070312
1781071288.2139876,175000,785.4000244140625
1781071340.7131848,200000,859.0
1781071386.3885765,225000,996.0
1781071427.911167,250000,1122.199951171875
1781071474.076025,275000,1030.5999755859375
1781071529.9622462,300000,939.2000122070312
1781071587.6873465,325000,1516.0
1781071644.9259217,350000,1416.199951171875
1781071685.9533331,375000,1594.4000244140625
1781071730.4184508,400000,1230.0
1781071788.5709136,425000,1479.0
1781071846.2880318,450000,1629.800048828125
1781071904.1690392,475000,1791.199951171875
1781071960.1178184,500000,2046.0
1781072015.7056773,525000,1490.199951171875
1781072072.6895056,550000,1767.5999755859375
1781072130.519245,575000,2250.39990234375
1781072190.9326224,600000,1793.199951171875
1781072252.003952,625000,2530.800048828125
1781072313.881706,650000,2212.199951171875
1781072376.9231026,675000,2967.60009765625
1781072440.249329,700000,2396.0
1781072501.675028,725000,3018.800048828125
1781072550.2732027,750000,3049.199951171875
1781072603.751351,775000,2960.39990234375
1781072658.4800632,800000,4029.60009765625
1781072712.1738293,825000,3341.800048828125
1781072780.0111475,850000,4589.39990234375
1781072853.2223456,875000,4539.39990234375
1781072924.7885675,900000,4519.39990234375
1781073000.9716723,925000,4950.0
1781073080.32569,950000,5600.2001953125
1781073154.8942645,975000,5326.2001953125
1781073233.5286946,1000000,5909.0
1781073311.1379557,1025000,5672.2001953125
1781073389.4340649,1050000,5841.2001953125
1781073467.7738528,1075000,4694.39990234375
1781073553.0431466,1100000,6744.7998046875
1781073628.7628355,1125000,5423.2001953125
1781073701.333504,1150000,4061.800048828125
1781073784.5068915,1175000,5527.7998046875
1781073857.8154962,1200000,4897.0
1781073930.9626145,1225000,5785.2001953125
1781074007.99347,1250000,5614.60009765625
1781074087.0885987,1275000,6027.7998046875
1781074163.790386,1300000,5495.7998046875
1781074241.8356156,1325000,5725.7998046875
1781074317.6417246,1350000,4762.39990234375
1781074394.7059834,1375000,5204.2001953125
1781074466.6911538,1400000,5471.2001953125
1781074543.9054623,1425000,5659.0
1781074621.8663664,1450000,5289.60009765625
1781074692.3250432,1475000,6203.60009765625
1781074763.7355661,1500000,5254.7998046875
1781074843.4676347,1525000,6021.60009765625
1781074919.745334,1550000,5222.7998046875
1781074998.7077916,1575000,4949.60009765625
1781075072.5861442,1600000,5515.39990234375
1781075149.930088,1625000,5830.60009765625
1781075229.2490964,1650000,6394.60009765625
1781075301.0433257,1675000,5993.39990234375
1781075378.1687229,1700000,5347.60009765625
1781075451.942927,1725000,4154.7998046875
1781075526.267014,1750000,5651.2001953125
1781075610.3065758,1775000,5928.7998046875
1781075696.9357705,1800000,6801.2001953125
1781075777.9558792,1825000,4976.0
1781075861.4235296,1850000,5897.60009765625
1781075945.1358948,1875000,5911.2001953125
1781076027.858978,1900000,5732.39990234375
1781076100.398012,1925000,5364.0
1781076163.0238914,1950000,5958.39990234375
1781076242.617498,1975000,6251.60009765625
1781076322.5614378,2000000,6438.0
1781076400.4138978,2025000,5524.60009765625
1781076478.7669206,2050000,6042.39990234375
1781076545.7998455,2075000,7213.0
1781076617.7636008,2100000,6187.39990234375
1781076703.1646354,2125000,6166.0
1781076790.531768,2150000,7148.0
1781076875.2283974,2175000,5851.7998046875
1781076958.2846944,2200000,4556.39990234375
1781077043.2945337,2225000,5854.0
1781077129.1320736,2250000,6204.60009765625
1781077209.1083105,2275000,6310.2001953125
1781077280.564578,2300000,6130.39990234375
1781077351.0631607,2325000,6047.7998046875
1781077430.1651516,2350000,6587.60009765625
1781077507.491816,2375000,5795.7998046875
1781077586.7270658,2400000,6351.7998046875
1781077664.3257263,2425000,5819.2001953125
1781077746.5107024,2450000,6903.60009765625
1781077824.564232,2475000,6123.2001953125
1781077906.2601843,2500000,7058.0
1781077983.4885125,2525000,5771.2001953125
1781078060.319696,2550000,5659.0
1781078139.986705,2575000,6603.7998046875
1781078215.187704,2600000,4478.0
1781078278.3748693,2625000,6368.7998046875
1781078334.9649732,2650000,4640.60009765625
1781078399.7478771,2675000,6954.2001953125
1781078478.049181,2700000,4561.0
1781078563.7741063,2725000,5982.7998046875
1781078649.1731908,2750000,6160.7998046875
1781078737.7237103,2775000,7060.60009765625
1781078825.9698207,2800000,5981.60009765625
1781078909.93546,2825000,5058.2001953125
1781078985.1916616,2850000,5167.0
1781079048.652623,2875000,6715.0
1781079110.9828527,2900000,6036.7998046875
1781079185.673287,2925000,6101.39990234375
1781079253.1838493,2950000,6741.60009765625
1781079334.8283484,2975000,6584.0
1781079420.37132,3000000,6973.2001953125
1781079501.48291,3025000,5236.39990234375
1781079586.8945105,3050000,6303.2001953125
1781079669.678941,3075000,5701.0
1781079753.7972503,3100000,6039.39990234375
1781079837.638053,3125000,5782.7998046875
1781079933.2815182,3150000,10660.7998046875
