Wall_time,Step,Value
1777037461.3603168,22616,728.0
1777037475.5982409,22783,732.0
1777037483.0388987,22867,736.0
1777037490.4068253,22944,740.0
1777037497.5539606,23028,744.0
1777037511.7150445,23196,748.0
1777037522.43888,23319,752.0
1777037529.612577,23397,756.0
1777037542.3709052,23551,760.0
1777037554.136432,23699,764.0
1777037561.345044,23780,768.0
1777037568.7466147,23858,772.0
1777037579.3362412,23979,776.0
1777037589.5190682,24087,780.0
1777037607.7420251,24325,784.0
1777037615.0131888,24406,788.0
1777037623.2718127,24487,792.0
1777037636.9988184,24655,796.0
1777037649.6125872,24809,800.0
1777037661.3501022,24957,804.0
1777037671.0113566,25066,808.0
1777037678.511162,25140,812.0
1777037686.0894427,25224,816.0
1777037695.3409421,25330,820.0
1777037707.1189775,25478,824.0
1777037717.7552762,25603,828.0
1777037731.3911388,25768,832.0
1777037739.4200609,25849,836.0
1777037750.3540328,25972,840.0
1777037763.958744,26145,844.0
1777037777.6876178,26308,848.0
1777037785.2277768,26389,852.0
1777037792.6067898,26469,856.0
1777037799.6656957,26543,860.0
1777037814.623786,26736,864.0
1777037822.2545118,26817,868.0
1777037834.9574199,26968,872.0
1777037850.7994778,27164,876.0
1777037861.4701,27284,880.0
1777037868.6120517,27368,884.0
1777037876.3106284,27452,888.0
1777037893.5746417,27666,892.0
1777037905.6330092,27809,896.0
1777037915.860341,27916,900.0
1777037926.0035837,28042,904.0
1777037935.5987477,28146,908.0
1777037942.788409,28224,912.0
1777037950.402227,28308,916.0
1777037964.3457057,28480,920.0
1777037974.2686005,28602,924.0
1777037986.550972,28751,928.0
1777037996.9593778,28875,932.0
1777038015.0618157,29101,936.0
1777038030.4347215,29293,940.0
1777038037.3326714,29374,944.0
1777038052.8165355,29561,948.0
1777038066.0306396,29721,952.0
1777038078.4673123,29872,956.0
1777038090.9445577,30022,960.0
1777038097.815929,30102,964.0
1777038107.4833221,30211,968.0
1777038115.578344,30295,972.0
1777038125.7967992,30417,976.0
1777038142.3053036,30622,980.0
1777038155.9071867,30796,984.0
1777038169.5588562,30961,988.0
1777038180.5256991,31089,992.0
1777038196.2162118,31278,996.0
1777038211.6384428,31469,1000.0
1777038223.443215,31618,1004.0
1777038231.1724668,31696,1008.0
1777038246.1242807,31875,1012.0
1777038254.0744326,31956,1016.0
1777038268.3597753,32129,1020.0
1777038275.2607577,32209,1024.0
1777038283.6965897,32293,1028.0
1777038300.2127664,32501,1032.0
1777038311.318312,32626,1036.0
1777038323.8880033,32775,1040.0
1777038330.8245177,32856,1044.0
1777038339.3683896,32940,1048.0
1777038351.673267,33086,1052.0
1777038364.4211843,33234,1056.0
1777038375.643864,33362,1060.0
1777038387.6168296,33513,1064.0
1777038401.9587464,33685,1068.0
1777038419.113572,33894,1072.0
1777038427.0431805,33975,1076.0
1777038441.38225,34147,1080.0
1777038448.2871175,34228,1084.0
1777038461.1444561,34380,1088.0
1777038478.6333334,34591,1092.0
1777038486.4847887,34675,1096.0
1777038493.7001927,34752,1100.0
1777038503.6285934,34874,1104.0
1777038517.4587572,35038,1108.0
1777038526.7652712,35147,1112.0
1777038537.5160525,35269,1116.0
1777038545.5367584,35352,1120.0
1777038555.738121,35479,1124.0
1777038567.7437496,35622,1128.0
1777038578.3560865,35745,1132.0
1777038585.7445047,35829,1136.0
1777038598.9270358,35991,1140.0
1777038610.7375243,36139,1144.0
1777038618.2052882,36217,1148.0
1777038626.71093,36301,1152.0
1777038639.8107543,36449,1156.0
1777038647.788091,36527,1160.0
1777038660.7000387,36691,1164.0
1777038679.2864325,36927,1168.0
1777038687.4199805,37008,1172.0
1777038697.757215,37131,1176.0
1777038713.1491287,37323,1180.0
1777038721.853566,37429,1184.0
1777038729.7172418,37513,1188.0
1777038742.396379,37666,1192.0
1777038753.1351764,37782,1196.0
1777038760.9480727,37866,1200.0
1777038770.8328586,37988,1204.0
1777038782.1107662,38112,1208.0
1777038799.6656106,38328,1212.0
1777038809.8214562,38448,1216.0
1777038825.0457597,38634,1220.0
1777038832.2147121,38718,1224.0
1777038843.0301054,38837,1228.0
1777038853.3722894,38962,1232.0
